x, y, th, stamp, 
0.0, 0.0, 5.996834602228773e-07, 1759520959103062516, 
0.0, 0.0, -5.900469659536611e-07, 1759520959153570905, 
0.0, 0.0, 0.0, 1759520959200132046, 
0.0, 0.0, 0.0, 1759520959249326212, 
0.0, 0.0, -6.783980097679887e-07, 1759520959293256652, 
0.0, 0.0, 5.939333505011746e-07, 1759520959343434541, 
0.0, 0.0, -8.78232810919144e-07, 1759520959411303383, 
0.0, 0.0, -7.171270226535853e-07, 1759520959452861324, 
0.0, 0.0, 0.0, 1759520959503032939, 
0.0, 0.0, -1.185319320029521e-06, 1759520959553318667, 
-4.531760065068398e-11, -6.074297793624813e-11, 4.367731889942661e-06, 1759520959601081732, 
0.0, 0.0, -1.188764372272999e-06, 1759520959651221731, 
0.0, 0.0, -7.029257744761708e-07, 1759520959693619268, 
0.0, 0.0, -4.337499035500514e-07, 1759520959762327806, 
0.0, 0.0, 0.0, 1759520959795167172, 
0.0, 0.0, -1.009426114251255e-06, 1759520959854215226, 
0.0, 0.0, 0.0, 1759520959905365987, 
0.0, 0.0, -3.089182428084314e-06, 1759520959953602576, 
0.0, 0.0, -6.077180501051771e-07, 1759520960002642296, 
0.0, 0.0, -4.964107915839122e-07, 1759520960062677903, 
0.0, 0.0, -9.608568234398263e-07, 1759520960093694307, 
0.0, 0.0, -4.353289000391669e-07, 1759520960162153630, 
0.0, 0.0, -1.1654807394734235e-06, 1759520960213295311, 
0.0, 0.0, 7.466264833055902e-07, 1759520960253211283, 
0.0, 0.0, 0.0, 1759520960303211744, 
0.0, 0.0, -1.1968132866968517e-06, 1759520960353014535, 
0.0, 0.0, -1.1875299605890177e-06, 1759520960403206652, 
0.0, 0.0, -1.7919267065735767e-06, 1759520960453100973, 
0.0, 0.0, -3.720894937941921e-06, 1759520960493148223, 
0.0, 0.0, -5.869778760825284e-07, 1759520960543920702, 
0.0, 0.0, -4.232371793477796e-06, 1759520960593211329, 
0.0, 0.0, -4.981118308933219e-07, 1759520960653041915, 
0.0, 0.0, 0.0, 1759520960704054838, 
0.0, 0.0, 0.0, 1759520960753016158, 
0.0, 0.0, 0.0, 1759520960803054024, 
1.08202648013025e-06, -2.1262986641401434e-06, -2.9822781471011695e-06, 1759520960853019726, 
0.0, 0.0, -4.451812856132165e-06, 1759520960893186271, 
0.0, 0.0, -1.1996850162176997e-06, 1759520960942869848, 
0.0, 0.0, 0.0, 1759520960993022942, 
0.0, 0.0, 0.0, 1759520961053231987, 
0.0, 0.0, 0.0, 1759520961103056830, 
0.0, 0.0, 0.0, 1759520961150103593, 
-0.00019058251012258023, 0.00018592942920439649, 0.0, 1759520961203056843, 
0.003263290736039975, 0.0028741902210471155, 0.42165568470954895, 1759520961253106539, 
0.006964842591354663, 0.008095645685788225, 0.8721012473106384, 1759520961293147257, 
0.015783055886679147, 0.0022826386637103935, 1.2876498699188232, 1759520961362765689, 
0.015625500235650687, -0.002253577171948174, 1.5846384763717651, 1759520961393281560, 
0.027635858470196298, 0.004568212229683269, 1.882444977760315, 1759520961454578311, 
0.03678098334573006, 0.0049902941492644005, 2.0655789375305176, 1759520961503057416, 
0.05296796582723093, -0.011231667580926965, 2.0474421977996826, 1759520961553024580, 
0.043810030299174414, -0.006800601255059017, 1.969739317893982, 1759520961603202286, 
0.04705056890185722, -0.008388305120670006, 1.916832447052002, 1759520961653019202, 
0.05492190223979018, -0.013537116436376322, 1.8410202264785767, 1759520961694045614, 
0.05157438683878624, 0.0003672091975096501, 1.8529324531555176, 1759520961762874132, 
0.07279329897379368, -0.00513365544095441, 1.8743375539779663, 1759520961793353778, 
0.060355821931356725, -0.004600849996457493, 1.8760963678359985, 1759520961843581517, 
0.06643194210368748, -0.004749749193021545, 1.8980427980422974, 1759520961903186417, 
0.08250915164759785, -0.0018969695071983253, 1.8880879878997803, 1759520961953052436, 
0.08443532177489455, -0.005728875212879434, 1.8765181303024292, 1759520962003053916, 
0.09264348720363949, -0.010072626549520031, 1.8952594995498657, 1759520962054024255, 
0.10453920929406214, -0.002285360070790324, 1.9141497611999512, 1759520962093051220, 
0.09671504895598965, -0.007807424912881881, 1.9284353256225586, 1759520962142652661, 
0.09919798409807565, -0.00711652152077043, 1.9290472269058228, 1759520962193127568, 
0.10787490095662433, -0.009478290956389027, 1.949658751487732, 1759520962242742260, 
0.10955974193803454, -0.008490142668611799, 1.8715347051620483, 1759520962303059960, 
0.10919931044038038, -0.00019985357372037516, 1.8470340967178345, 1759520962353022414, 
0.1332624472209736, -0.0032411616122454997, 1.8914601802825928, 1759520962403029730, 
0.12584844264913753, -0.009643923365843602, 1.866233229637146, 1759520962454183927, 
0.11976089493984837, 0.0037119215559457235, 1.9149985313415527, 1759520962493052224, 
0.13452911331853923, -0.0048661927275224235, 1.898895025253296, 1759520962542974046, 
0.14443743728852965, 9.98913783096942e-05, 1.849631905555725, 1759520962614656645, 
0.12958701882083906, -0.0012558182888409725, 1.8112961053848267, 1759520962653564085, 
0.1630523769686022, 0.0018098512131086491, 1.9104830026626587, 1759520962703060745, 
0.1464984892301578, 0.005666785929033865, 1.8580161333084106, 1759520962753023150, 
0.15123299972107948, -0.0029399003944170555, 1.9596532583236694, 1759520962803029343, 
0.1698973274088369, -0.009934380401274562, 1.8844773769378662, 1759520962849335227, 
0.17558362758348536, -0.0006280210120787447, 1.851517915725708, 1759520962893062918, 
0.16988683081259903, 0.00316088701023019, 1.8930039405822754, 1759520962963200924, 
0.1791113017831569, -0.0015681861963232674, 1.8796954154968262, 1759520962993374004, 
0.1796627867052325, 0.0025199031518229795, 1.8843821287155151, 1759520963043149334, 
0.18471936848233486, 0.0014925817496922737, 1.8674973249435425, 1759520963103061996, 
0.19148474651336117, 0.0023357101739594974, 1.8258368968963623, 1759520963153201608, 
0.18787363800801532, -0.0036351882267772386, 1.8345046043395996, 1759520963204032767, 
0.19363175833581556, 0.0031428198623533175, 1.9105021953582764, 1759520963250029632, 
0.19785819109311167, -0.005215294988380333, 1.9237949848175049, 1759520963293291039, 
0.20133879553107079, -0.002990749405366129, 1.922384262084961, 1759520963343443661, 
0.2173867980429013, 0.0006937416401402342, 1.8933539390563965, 1759520963410150654, 
0.22014835059877744, -0.0056065180401934835, 1.9288395643234253, 1759520963452731718, 
0.2142644527574192, 0.00053255856512511, 1.8696047067642212, 1759520963503059577, 
0.2111508905116043, -0.002104081793843343, 1.8703047037124634, 1759520963553459587, 
0.21920044152480664, -0.0029057819377921604, 1.9085391759872437, 1759520963601207473, 
0.24349945647025842, 0.0006656275351768355, 1.8477668762207031, 1759520963650732308, 
0.24052735320662805, -0.002487192311119661, 1.7695873975753784, 1759520963693132105, 
0.24579730779057707, -0.0014722154549035777, 1.7996938228607178, 1759520963743225119, 
0.24635669070125477, -0.00029497448782080517, 1.8262397050857544, 1759520963811132300, 
0.25177275104664854, -0.0014922927736601983, 1.8199158906936646, 1759520963853396501, 
0.2352523823017215, -0.003977365941287301, 1.8792555332183838, 1759520963903052946, 
0.2570872360515488, -0.004637256303967115, 1.8440889120101929, 1759520963953870986, 
0.25608894100723034, 0.005394413826750522, 1.6910533905029297, 1759520964002255214, 
0.2499889393215947, -0.00515312084528088, 1.773857593536377, 1759520964050928464, 
0.24684517887373722, 0.00340029502348555, 1.6915298700332642, 1759520964094398282, 
0.25294563867740805, 0.003156664432953587, 1.7336604595184326, 1759520964161830903, 
0.26027332087012056, -0.009623645279584323, 1.6692557334899902, 1759520964194804218, 
0.26604557550367125, 0.0035841143202286745, 1.6446082592010498, 1759520964254072668, 
0.2573686972276516, 0.0036467445750421185, 1.6329048871994019, 1759520964303127334, 
0.26243259329676366, -0.0031358822295861804, 1.685174584388733, 1759520964353197900, 
0.2576751941022041, 4.8957100955123946e-05, 1.6980558633804321, 1759520964403190969, 
0.25843058886214537, -0.003010340476934003, 1.6657541990280151, 1759520964453597356, 
0.2726391649132587, -0.0034458216190644585, 1.6563162803649902, 1759520964493066558, 
0.26261044026155816, 0.008850135015948628, 1.5642343759536743, 1759520964563144987, 
0.2608532810629139, -0.0029705875694914685, 1.550140380859375, 1759520964593231494, 
0.26328655961729536, -0.003447355347066044, 1.584005355834961, 1759520964653094072, 
0.2670380677371219, -0.006195963541021807, 1.5976207256317139, 1759520964703074004, 
0.27483852816334264, -0.005098260223203752, 1.574465036392212, 1759520964753038152, 
0.26623835530301965, 0.0011862737746055627, 1.5505646467208862, 1759520964803339358, 
0.2593966455628855, 0.001674709627973596, 1.5250098705291748, 1759520964853032781, 
0.27272415713855785, -0.001353096005801726, 1.4765092134475708, 1759520964893140219, 
0.26992590223830437, 0.004210753392807521, 1.4886693954467773, 1759520964963320541, 
0.2786206920373216, -0.003365870920037382, 1.514878749847412, 1759520965012703248, 
0.26703591671552723, 0.0012554738213428228, 1.4434884786605835, 1759520965053415592, 
0.25759268305270105, -0.00952149043839176, 1.4776620864868164, 1759520965105071304, 
0.2753615452725671, 0.0026718693323824418, 1.4515477418899536, 1759520965153339971, 
0.27547847555288113, 0.0016358906407181856, 1.4520089626312256, 1759520965203073345, 
0.2757212289913984, -0.00016999783374994695, 1.4589883089065552, 1759520965253035329, 
0.2747206331462536, 0.0015802764737811064, 1.440369963645935, 1759520965293118510, 
0.2738982449218658, 0.0029433662898345958, 1.4230107069015503, 1759520965343381917, 
0.2723700803519205, 0.006796325616004479, 1.3921995162963867, 1759520965392940231, 
0.2719113594956826, 0.002499140077010157, 1.4101966619491577, 1759520965453222007, 
0.2823381814732161, -0.0010968496838856616, 1.3779000043869019, 1759520965503068603, 
0.2735426340392769, 0.002405978902074906, 1.3588944673538208, 1759520965553041310, 
0.28703150386455234, 0.0008850404441767974, 1.288212537765503, 1759520965603073145, 
0.28584539779936696, 0.002817788510726152, 1.304396629333496, 1759520965653038319, 
0.27777409157887595, -0.0014535008997388292, 1.2911393642425537, 1759520965694121569, 
0.2965956184189919, 0.009160489167778871, 1.3106602430343628, 1759520965762735434, 
0.28127176675139515, 0.001099700161591405, 1.3312625885009766, 1759520965792925923, 
0.2843194997619553, 0.000616390101642109, 1.2939332723617554, 1759520965854374709, 
0.2926338582858131, 0.00350072484963304, 1.2882652282714844, 1759520965903178411, 
0.2876948368342662, -0.0012571115356587413, 1.2833534479141235, 1759520965953198294, 
0.2760436017242865, -0.00030818467748626563, 1.2903094291687012, 1759520966003075787, 
0.280734831735185, -0.004130351791026326, 1.2910479307174683, 1759520966054039145, 
0.27579243949234183, -0.003113377512602412, 1.2271491289138794, 1759520966095146831, 
0.2902815897139745, 0.01267766789964274, 1.2003600597381592, 1759520966163463607, 
0.28752400365481023, -0.00012841597228300226, 1.3207011222839355, 1759520966214259339, 
0.2852463177577726, -0.0002589766074537919, 1.2883801460266113, 1759520966253349651, 
0.30414128114014755, 0.0003308502775623552, 1.2158808708190918, 1759520966303078322, 
0.2978076208334, -0.00037010167189626374, 1.2365952730178833, 1759520966349039047, 
0.2966744472088301, 0.0038701674738170423, 1.235982894897461, 1759520966399075135, 
0.29941427710055146, -0.0011048093300018214, 1.1945549249649048, 1759520966449049425, 
0.2960268676559312, 0.00011979837922672467, 1.1690795421600342, 1759520966498162196, 
0.3058302316181808, 0.0037859325982610333, 1.141923189163208, 1759520966563016463, 
0.29472086672395675, -0.007863276306980001, 1.1739848852157593, 1759520966590033403, 
0.30372656430306666, 0.0003946073662641766, 1.1931657791137695, 1759520966637650098, 
0.3017552508902049, 0.007832070953265763, 1.15305495262146, 1759520966708080254, 
0.3095260829971671, -0.0071307201481030195, 1.1514687538146973, 1759520966749045101, 
0.31884185261210135, 0.004554356138409916, 1.1703554391860962, 1759520966798054215, 
0.3246447354974449, 0.0020974333151083297, 1.175627589225769, 1759520966849036589, 
0.3362351463913494, 0.0075604026575878175, 1.1674253940582275, 1759520966898164010, 
0.32541389395135245, 0.006908871758578873, 1.0974507331848145, 1759520966958056685, 
0.3221880736576517, 0.005377844522543984, 1.0605112314224243, 1759520966988132797, 
0.32359122237628635, 0.00962735239370431, 1.0876704454421997, 1759520967058549457, 
0.3358215973693999, 0.005908578165314097, 1.0952364206314087, 1759520967108080945, 
0.3234556531624293, 0.0026759264090749314, 1.0919078588485718, 1759520967148044866, 
0.33352164674732265, 0.006554846448925492, 1.1168395280838013, 1759520967198086263, 
0.3193164061264932, -0.0007713539293505088, 1.1182917356491089, 1759520967250076038, 
0.34065099962927486, 0.007087077402952524, 1.0963183641433716, 1759520967298163369, 
0.3392532250756466, 0.009919831992796502, 1.0909090042114258, 1759520967348363081, 
0.3244543966116849, 0.0017458744293885795, 1.117949366569519, 1759520967408726433, 
0.3301656850558906, 0.006069594205599503, 1.030390977859497, 1759520967439252504, 
0.3342874214646466, 0.011448265130550167, 1.0535138845443726, 1759520967508082735, 
0.3291534132927256, 0.005341932207624412, 1.0268551111221313, 1759520967548187279, 
0.3294586394623061, 0.0043189205892885845, 1.0519335269927979, 1759520967599049823, 
0.33941401116919273, 0.006718492918845336, 1.037756085395813, 1759520967649064621, 
0.3424061903075867, 0.007559913231697597, 1.0583873987197876, 1759520967698202999, 
0.32931012015400873, 0.003406705218101236, 1.0247560739517212, 1759520967760503776, 
0.3761711004084298, 0.009761758479240488, 1.0512171983718872, 1759520967787874003, 
0.33673580241776413, 0.006915386848389176, 0.9996917247772217, 1759520967853358108, 
0.344953201842846, 0.004736429192876085, 1.012665033340454, 1759520967903051394, 
0.34792871387009255, 0.002530773278204634, 1.000011682510376, 1759520967953083187, 
0.35113804509082164, 0.0025114618339370292, 0.969730019569397, 1759520968001360657, 
0.33409909235055524, 0.007445667989301999, 0.9854444265365601, 1759520968050898539, 
0.32884065607369123, -0.0027581805076961254, 0.9729679226875305, 1759520968095430099, 
0.35345527405014227, 0.007219408246045787, 0.9684145450592041, 1759520968161496275, 
0.33982486704029435, 0.001411781936516959, 0.9928147792816162, 1759520968193929052, 
0.3484670543547052, 0.0025459605350596705, 1.0100916624069214, 1759520968253771113, 
0.34337737645606303, 0.0066902919302008245, 0.9645462036132812, 1759520968303331251, 
0.33888252509359007, -0.00016457738676722635, 0.9574971795082092, 1759520968355016570, 
0.35300433812533316, 0.0064972273093203345, 1.0080982446670532, 1759520968401599919, 
0.339044582492661, 0.0036267293758795766, 0.967860996723175, 1759520968452204014, 
0.3424866441677409, 0.0011729785207799232, 0.955795407295227, 1759520968494001552, 
0.34658364122097707, 0.0020579174150781483, 0.9396982789039612, 1759520968544771078, 
0.34641338400961424, 0.00230587347051246, 0.9484527707099915, 1759520968594874216, 
0.3511067776492333, 0.012227581695465867, 0.9005727767944336, 1759520968653300712, 
0.34366958147665483, -0.002026193702657971, 0.9606304168701172, 1759520968704079829, 
0.36016200423851474, 0.0024793864956977824, 0.9475300312042236, 1759520968753039326, 
0.35456824245114554, 0.0035485149395042257, 0.914402961730957, 1759520968803088813, 
0.3492007962990548, 0.0007717197797844465, 0.9260714650154114, 1759520968853062999, 
0.3521015720920987, 0.0005859146133637029, 0.9008389711380005, 1759520968893088684, 
0.3462330770698387, 0.006512745740947544, 0.8796623349189758, 1759520968963281802, 
0.3560713915079383, -0.0010208294331725386, 0.8794271349906921, 1759520968993217741, 
0.3543064398170505, 0.005464823111738357, 0.9006373286247253, 1759520969053332682, 
0.34406373162780085, 0.0016760052038575458, 0.8697103261947632, 1759520969104087382, 
0.3546866935834975, 0.006199308389666545, 0.8879479765892029, 1759520969153060434, 
0.3577805815479343, 0.0019804988085502947, 0.8975856304168701, 1759520969203089956, 
0.35496851020103476, 0.0020026521777150104, 0.9050934910774231, 1759520969253810510, 
0.3529263451324918, 0.002761491664207304, 0.9163566827774048, 1759520969294080932, 
0.3543497076807998, 0.009007367258998865, 0.9008558988571167, 1759520969363298218, 
0.3566003854192485, -0.00039610599274373846, 0.8561621904373169, 1759520969414037014, 
0.3516765218342201, 0.004662598287037959, 0.8345241546630859, 1759520969453487506, 
0.3488971468758661, 0.002343101629643438, 0.8408780694007874, 1759520969505091986, 
0.376220013749518, 0.012284663491316294, 0.8419843316078186, 1759520969553051750, 
0.3525115206278133, 0.002791616927729913, 0.8457850217819214, 1759520969603080510, 
0.3560282021577952, 0.002852212769565829, 0.8360142111778259, 1759520969654051597, 
0.37243352735140034, 0.0074279320442610895, 0.847510039806366, 1759520969693078357, 
0.35842597106376733, 0.002839523709159032, 0.8572682738304138, 1759520969743552700, 
0.36349526673173777, 0.006666038412108342, 0.8470601439476013, 1759520969813169290, 
0.3549857219782772, 0.0025086050698933777, 0.7966771721839905, 1759520969854553772, 
0.3665926529567138, 0.0069271743254964045, 0.8405104875564575, 1759520969903093118, 
0.3622603924378388, 0.0063175791893291325, 0.8046582937240601, 1759520969953159537, 
0.354592710886876, 0.005523327710000301, 0.8003554940223694, 1759520970003088651, 
0.362852308921831, 0.005157440711195506, 0.8129832744598389, 1759520970053523576, 
0.36021659159244684, -0.0015340239718589256, 0.8325105309486389, 1759520970094093454, 
0.36711626844278966, 0.008076121913944913, 0.8139938712120056, 1759520970163260409, 
0.37274320798233607, 0.004907366223469288, 0.8350354433059692, 1759520970193329284, 
0.35319580982489607, 0.0025589138593368243, 0.8345005512237549, 1759520970243469718, 
0.3674880746972005, 0.005429298056505384, 0.8229992985725403, 1759520970303090560, 
0.36886060156917466, 0.0050417164433319926, 0.7933673858642578, 1759520970353455926, 
0.37050700307697865, 0.005556639163577219, 0.8071445822715759, 1759520970403093933, 
0.3568079394959541, 0.005997528015942032, 0.7685842514038086, 1759520970453058554, 
0.3608808595566656, -0.0007648125207739412, 0.7277871370315552, 1759520970494082106, 
0.37309007029212543, 0.007303047048437123, 0.7417495250701904, 1759520970543038586, 
0.3680041798808929, 0.0075189264061080886, 0.7904363870620728, 1759520970614215725, 
0.383583685691811, -0.0013365174230229248, 0.8225630521774292, 1759520970642649960, 
0.3693515260807125, 0.0038971880756616065, 0.7612518668174744, 1759520970702762533, 
0.36322600878067274, 0.004110577891913216, 0.7729570269584656, 1759520970753091119, 
0.36500647517982415, 0.0025674350563166947, 0.787018358707428, 1759520970803068676, 
0.36475870696736223, 0.006643940604855713, 0.785609245300293, 1759520970854060795, 
0.3623630043742997, -0.0006222023081149024, 0.7670477628707886, 1759520970894101006, 
0.3767330968996007, 0.013189495814682168, 0.7245950102806091, 1759520970947697721, 
0.3685067702774455, -0.0009459821735622592, 0.7710387110710144, 1759520970987617484, 
0.3605892725056552, 0.006310069761079256, 0.7483922243118286, 1759520971054449739, 
0.3692550325534792, 0.003732821420996514, 0.769358217716217, 1759520971104096271, 
0.3802993847265216, 0.004448864327306534, 0.7736986875534058, 1759520971153062568, 
0.37130057140814826, 0.0032671049602136406, 0.7648239731788635, 1759520971203128100, 
0.37156583633802354, 0.0017888574473751623, 0.7439360618591309, 1759520971255063607, 
0.3667386061373384, 0.004218582283100813, 0.7512456178665161, 1759520971294200869, 
0.37349979722358245, 0.0020315540540612087, 0.7138772010803223, 1759520971345134068, 
0.38036635260839985, 0.006162928480272555, 0.7106407880783081, 1759520971408833671, 
