e, e_dot, e_int, stamp, 
0.01688651512880461, -0.03139177713748826, 0.004632974111260453, 1763157861089466715, 
0.020596661944955685, -0.019024621083651345, 0.004252481689587426, 1763157861239477698, 
0.020596661944955685, 0.012367156053836917, 0.0038719892679143987, 1763157861239477698, 
0.023535344390504045, 0.009795608151827867, 0.004315244552027695, 1763157861489521523, 
0.023619900374991745, 0.010077461433453533, 0.004516793780696765, 1763157861589627634, 
0.02588111807721613, 0.007819245622373619, 0.004869090856180795, 1763157861750057427, 
0.025033774262953834, 0.004712912959873629, 0.004968986181010781, 1763157861844684447, 
0.023743721205838147, -0.007124656237926612, 0.004977240903067208, 1763157861991530100, 
0.027810705891058482, 0.009256438760348826, 0.005105880090656698, 1763157862084934831, 
0.01883608912184892, -0.016358773613297423, 0.004692701081249704, 1763157862244107139, 
0.021939214402890636, -0.01957163829389282, 0.004572400627719869, 1763157862341809203, 
0.028454649627821946, 0.03206186835324342, 0.004615330210170767, 1763157862484977284, 
0.021140744880022655, -0.002661565076226604, 0.004768973927382349, 1763157862644778334, 
0.017994182576123827, -0.0348682235056604, 0.004505971805597895, 1763157862741507312, 
0.01661086855509228, -0.01509958774976792, 0.0037163864007492505, 1763157862885587710, 
0.01592250435914727, -0.006905594056588517, 0.0033685036993575585, 1763157862984766694, 
0.009133302754713551, -0.024925219334595756, 0.002777778377930207, 1763157863144477967, 
0.004453783254558613, -0.03822907034862886, 0.0019673060245612955, 1763157863284574702, 
0.006871504646492596, -0.007539327027403185, 0.0013639060437176506, 1763157863394761804, 
-0.0003500638085789931, -0.01601282354379202, 0.0007316816061648144, 1763157863544514023, 
-0.001201561036043991, -0.026910218941788622, 0.00035465865345797414, 1763157863634507465, 
-0.009198638453229713, -0.0294952488155024, -0.0007166842198568465, 1763157863794347341, 
-0.007838312679265685, -0.022122505477405647, -0.0012159008112359593, 1763157863894519788, 
-0.01372782493424482, -0.015097288270050357, -0.0020509850711160145, 1763157864034479197, 
-0.01443582088242093, -0.021991694010517482, -0.002400130566395429, 1763157864184534381, 
-0.003908157628078002, 0.032732224353889394, -0.0021381202296495835, 1763157864294486035, 
-0.010764577019086702, 0.012237479544447427, -0.0019405703686390422, 1763157864435476627, 
-0.018659426319199174, -0.049170895637070576, -0.0022221440644242586, 1763157864534451186, 
-0.01199140482852612, -0.004089426031464727, -0.0027610272111207998, 1763157864694521921, 
-0.006690318364416109, 0.03989702651594355, -0.0024894099674760933, 1763157864794522107, 
-0.006690318364416109, 0.017670288213700036, -0.0016914694371572224, 1763157864794522107, 
-0.0037784521668078053, 0.009706220658694345, -0.0011439392597093348, 1763157864954531028, 
-0.007238968505604904, -0.0018288338039626484, -0.001180515935788588, 1763157865044646549, 
-0.009051969676808103, -0.01757839170000099, -0.0013379593566147207, 1763157865195486247, 
-0.009051969676808103, -0.006043337237343997, -0.0016895271906147405, 1763157865195486247, 
-0.011074809810395214, -0.006742800445290372, -0.001945249944267428, 1763157865355092038, 
-0.004847140901997005, 0.014016095916036994, -0.0016649280259466881, 1763157865444515477, 
-0.007043086102648435, 0.013439079025822595, -0.0015310024543360437, 1763157865595493002, 
-7.083180508460352e-06, 0.016133525738295146, -0.0007931540123435934, 1763157865684563595, 
-0.008758050063607331, -0.005716546536529653, -0.0010538812897842819, 1763157865844689350, 
-0.008301742004048554, -0.027648862745133646, -0.0011377916832109563, 1763157865944509730, 
-0.008301742004048554, 0.0015210268651959236, -0.0016907689381136291, 1763157865944509730, 
0.003216694087986749, 0.03839478697345101, -0.0008924526613406906, 1763157866084790849, 
-0.0002518883230952229, 0.02683284560317777, -0.0003557957492771352, 1763157866244647152, 
-0.0002518883230952229, -0.01156194137027324, 0.0001808611627864202, 1763157866244647152, 
-0.002117717340015396, -0.006219430056400577, -0.00017476626574705612, 1763157866345836734, 
-0.0005669345115947161, -0.0010501539616649773, -0.00019576934498035566, 1763157866484520045, 
0.0013313793484021896, 0.011496988961391952, -9.021816688052815e-05, 1763157866582559021, 
0.0027386217255838258, 0.01101852079059514, 0.0002335377708260866, 1763157866742620573, 
-0.012637479916460484, -0.046562864216208914, -0.0005711652561649646, 1763157866834526192, 
-0.012637479916460484, -0.0512536721401477, -0.0015024225404891428, 1763157866834526192, 
-0.007234662182084739, 0.01800939244791915, -0.0021673081343337136, 1763157866983220551, 
-0.0021886125279918234, 0.0348295579615622, -0.0014707169751024696, 1763157867096533377, 
-0.004638923021180824, 0.008652463869679716, -0.0009374798487504924, 1763157867235488707, 
-0.004638923021180824, -0.008167701643963335, -0.0007644305713568981, 1763157867235488707, 
-0.005714163033427699, -0.003584133374156251, -0.0009994672717192898, 1763157867394208704, 
-0.003285608173342891, 0.004511049492793111, -0.0009092462818634276, 1763157867494535340, 
-0.004369255218697257, 0.004483026049101474, -0.0008912684283645232, 1763157867634529031, 
-0.004369255218697257, -0.003612156817847887, -0.0008016079073824937, 1763157867634529031, 
-0.007256064840675924, -0.00962269873992889, -0.0010663050185380292, 1763157867734853497, 
-0.00043182309812525577, 0.013124773735240005, -0.0008038095438332292, 1763157867894537180, 
-0.0030876204544359465, 0.013894814620799925, -0.0007183672262158084, 1763157867994531265, 
-0.007006844348405927, -0.021916737500935573, -0.0007017525267311419, 1763157868134139107, 
-0.007006844348405927, -0.013064079646566603, -0.0011400872767498534, 1763157868134139107, 
-0.005807736308142644, 0.003997026800877611, -0.0013214283336636333, 1763157868294773974, 
0.002661494235218345, 0.03222779527874758, -0.0006768724280886817, 1763157868394868604, 
-0.00926035375463867, -0.011508724821653419, -0.0008271063885041979, 1763157868484882253, 
-0.00926035375463867, -0.039739493299523386, -0.0010572808849372663, 1763157868484882253, 
-0.011584405067546336, -0.0077468377096922185, -0.002007007505121578, 1763157868644556917, 
-0.018172043470706126, -0.029705632386891518, -0.002601120152859409, 1763157868794501426, 
-0.013541653948410295, -0.0065241629362132, -0.002886540165777517, 1763157868884546572, 
-0.013863052879603502, 0.01436330197034208, -0.0030384500199146613, 1763157869044209536, 
-0.013863052879603502, -0.0010713297706440212, -0.00275118398050782, 1763157869044209536, 
-0.012965136618933892, 0.0029930542022320317, -0.00271274949187606, 1763157869190501565, 
-0.008215123906484725, 0.01882642991039592, -0.002336220893668141, 1763157869288598712, 
-0.008215123906484725, 0.01583337570816389, -0.001959692295460223, 1763157869288598712, 
-0.0063896665453051504, 0.006084857870598583, -0.0015213276238849735, 1763157869449660045, 
-0.01232139383837412, -0.013687566439631316, -0.0017950789526775997, 1763157869539513250, 
-0.02349502014412841, -0.057017845329410864, -0.002813738701853845, 1763157869689596517, 
-0.02349502014412841, -0.03724542101918096, -0.003954095608442063, 1763157869689596517, 
-0.018339981994264454, 0.017183460499546516, -0.0043553348188347515, 1763157869849803962, 
-0.01025786558240932, 0.04412384853906363, -0.0034728578480534788, 1763157869939606165, 
-0.01528550994792012, 0.010181573487814446, -0.0029255571683062596, 1763157870039522699, 
-0.004363209327139739, 0.01964885418423194, -0.0019937723238312786, 1763157870194609561, 
-0.004363209327139739, 0.0364076687359346, -0.00160079524014664, 1763157870194609561, 
-0.0026028432206378904, 0.005867887021672828, -0.0007552841249944912, 1763157870345610976, 
-0.00450422277356638, -0.0004700448214221368, -0.0007646850214229339, 1763157870434597611, 
-0.003472756140338165, -0.002899709732334249, -0.0007053214756361624, 1763157870585129432, 
0.007057316180810902, 0.03853846318125761, -6.131084887290953e-05, 1763157870694632584, 
0.007131015300060689, 0.035345904801329514, 0.0007143716893688951, 1763157870834047307, 
0.007131015300060689, 0.0002456637308326237, 0.0014212897853954853, 1763157870834047307, 
0.0029249094022767153, -0.014020352992613247, 0.001145796000159873, 1763157870934638609, 
-0.005582691530137518, -0.04237902276732736, 0.00029821554481332575, 1763157871095621499, 
-0.005247327051076986, -0.02724078817784567, -0.0005270072785958526, 1763157871193541834, 
-0.005247327051076986, 0.0011178815968684401, -0.001071823042152766, 1763157871193541834, 
-0.007973303987377889, -0.009086589787669677, -0.0012311972059687907, 1763157871335197697, 
0.007600439611196816, 0.04282588887424601, -0.0003746794284838706, 1763157871497572977, 
-0.005611551893232342, 0.007872506980485158, -0.00039896108462756096, 1763157871594544805, 
0.002994351248961885, -0.015353627874116435, 0.00033221593112842395, 1763157871734155768, 
0.002994351248961885, 0.02868634380731409, 2.5143373646095238e-05, 1763157871734155768, 
0.0010417842086918039, -0.006508556800900271, 0.0004686991137743716, 1763157871845550748, 
-0.008667748793938945, -0.03887366680966944, -0.00030877422241901706, 1763157871994547532, 
-0.01832910246718969, -0.06456962225293832, -0.0017303378034957888, 1763157872085634038, 
-0.01832910246718969, -0.03220451224416915, -0.003021730248554555, 1763157872085634038, 
-0.02128495055070595, -0.009852826945054202, -0.003862877032339022, 1763157872245547771, 
-0.009261472319234854, 0.03022543382651612, -0.0032583683558086995, 1763157872395550920, 
-0.004986246298065405, 0.05432901417546848, -0.002368844611200414, 1763157872484548713, 
-0.004986246298065405, 0.014250753403898161, -0.0012822643276910442, 1763157872484548713, 
-0.006554297968284495, -0.005226838900730298, -0.001101786037627687, 1763157872644609004, 
-0.012609682048174142, -0.025411452500362457, -0.0016100150876349362, 1763157872744553467, 
-0.02168489653692246, -0.05043532856212655, -0.002723258436892073, 1763157872884536508, 
-0.01988862050198889, -0.024263128179382493, -0.0036122132724723663, 1763157872984742681, 
-0.030569739537164062, -0.029616143334138673, -0.004809550438405028, 1763157873144604170, 
-0.030128452266064254, -0.03413277254691788, -0.005372454153681147, 1763157873236553079, 
-0.030128452266064254, 0.0014709575703326927, -0.006055109604619505, 1763157873236553079, 
-0.03255350568433821, -0.008083511394246512, -0.006187360681097781, 1763157873384567112, 
-0.03255350568433821, -0.008083511394246512, -0.0063490309089827114, 1763157873384567112, 
-0.019556948726673545, 0.043321856525548874, -0.005644264006356664, 1763157873544570135, 
-0.005442390978446357, 0.09037038235297283, -0.0038368563592972075, 1763157873634521437, 
0.0017164498988202215, 0.0709113287516459, -0.001552192653753312, 1763157873784701937, 
-0.0021516795744767198, 0.010969038013232124, -0.00039184137694019036, 1763157873894674581, 
0.0016401706718696396, -0.0002542640898352729, 8.032939974754275e-05, 1763157874034571083, 
0.0016401706718696396, 0.012639500821154531, 7.52441179508373e-05, 1763157874034571083, 
0.00607165591068054, 0.014771617462703002, 0.000623466483627988, 1763157874134575937, 
0.01279428014104203, 0.0371803648972413, 0.001367073781572814, 1763157874295072774, 
0.040652253520645595, 0.11526865869988351, 0.003967879304824545, 1763157874434554150, 
0.040652253520645595, 0.09285991126534521, 0.0062732524788222145, 1763157874434554150, 
0.0420388066004202, 0.004621843599248675, 0.008222887576114092, 1763157874534591388, 
0.026367210771271632, -0.04761680916457988, 0.007270551392822495, 1763157874694768999, 
0.04343531285192445, 0.004655020838347512, 0.007456088681574419, 1763157874791118829, 
0.05119731277461617, 0.08276700667781513, 0.00806665575985415, 1763157874934815656, 
0.05119731277461617, 0.025873333075639066, 0.009721995893410452, 1763157874934815656, 
0.05865175214649865, 0.024848131239608256, 0.0107364251797154, 1763157875045735074, 
0.04228074546910933, -0.02972189101835614, 0.010141987359348277, 1763157875192365014, 
0.04228074546910933, -0.054570022257964396, 0.009547549538981154, 1763157875192365014, 
0.016780043368939138, -0.08500234033390064, 0.006756102287143853, 1763157875352011501, 
0.0016312435710958972, -0.13549833966004476, 0.004046135493942958, 1763157875444542884, 
0.002016390443342869, -0.049212176418654226, 0.0013618451588918602, 1763157875593561612, 
-0.02681710453152654, -0.09482782700874144, -0.0015446313678058516, 1763157875686564709, 
-0.02681710453152654, -0.09611164991623135, -0.0034411879079806807, 1763157875686564709, 
-0.041711287637055006, -0.04964727701842822, -0.006356366446673872, 1763157875846568091, 
-0.046305330367221564, -0.06496075278565008, -0.007655581502386874, 1763157875944564660, 
-0.04301201208683757, -0.004335748165941872, -0.008735242006074277, 1763157876085575248, 
-0.04301201208683757, 0.01097772760127999, -0.008821956969393113, 1763157876085575248, 
-0.04979261599199471, -0.022602013017190465, -0.009054442677711324, 1763157876245566032, 
-0.06212057408415257, -0.06369520665771668, -0.010328346810865655, 1763157876344537233, 
-0.06929286965859746, -0.06500084555534251, -0.012080403982316315, 1763157876485617722, 
-0.0732437078732163, -0.03707711263021241, -0.013643810107731089, 1763157876595227517, 
-0.07179500177060913, -0.008340440373372227, -0.014288771953494858, 1763157876744574322, 
-0.05319209634674889, 0.06683870508822469, -0.013215387066038286, 1763157876835547503, 
-0.05319209634674889, 0.062009684746200805, -0.011878612964273793, 1763157876835547503, 
-0.04116479432331881, 0.040091006744766934, -0.009836599134454439, 1763157876985388920, 
-0.03039877688763451, 0.07597773153038126, -0.008317044503846814, 1763157877094670160, 
-0.008918710588059722, 0.10748694578419694, -0.005365485453267536, 1763157877235607486, 
-0.008918710588059722, 0.07160022099858263, -0.003215746537583597, 1763157877235607486, 
-0.00244612379330629, 0.021575289315844775, -0.001352236331295049, 1763157877395552421, 
-0.010095046072761016, -0.003921118282337645, -0.0014306586969418018, 1763157877494589819, 
-0.0077778259634079805, -0.017772340567005634, -0.0013545997219650192, 1763157877636574671, 
-0.012931755384459925, -0.009455697705663032, -0.002053641828041928, 1763157877734203950, 
-0.012931755384459925, -0.017179764736839815, -0.0022427557821551886, 1763157877734203950, 
-0.0020892316985896275, 0.03614174561956766, -0.0018635161645006318, 1763157877895633912, 
0.015531135027094412, 0.09487630137184778, 3.400986293632391e-05, 1763157877995589587, 
0.015531135027094412, 0.05873455575228013, 0.0019315358903732797, 1763157877995589587, 
0.014970479213625515, -0.0018688527115629887, 0.0030688499511876224, 1763157878180402231, 
0.0022629644511913266, -0.04422723525301028, 0.0021843052461274167, 1763157878340561330, 
0.0022629644511913266, -0.0423583825414473, 0.0012997605410672113, 1763157878340561330, 
0.02755914675478134, 0.08432060767863338, 0.002139005043810933, 1763157878440702630, 
0.03523631760352107, 0.10991117717443248, 0.0043372285872995825, 1763157878531788750, 
0.01805848795434159, -0.03166886266813251, 0.0053902634875096, 1763157878650589857, 
-0.013221139719448063, -0.16152485774323044, 0.002671577722560973, 1763157878740849036, 
-0.03359579303722559, -0.17218093663855724, -0.0019172296534888042, 1763157878890098485, 
-0.03359579303722559, -0.06791551105925842, -0.005360848386259949, 1763157878890098485, 
-0.02627369964047801, 0.024406977989158602, -0.0062310190476619455, 1763157879050570260, 
-0.011520674222416129, 0.07358372938269821, -0.004759344460007982, 1763157879141744377, 
-0.00688813781295107, 0.06461853942508979, -0.0029788341117230137, 1763157879290911639, 
-0.00688813781295107, 0.015441788031550196, -0.0016864633232212178, 1763157879290911639, 
-0.0018409006812307172, 0.016824123772401178, -0.0010411450871421904, 1763157879450036260, 
-0.026443853958698874, -0.06518572048582601, -0.0023448594968587108, 1763157879540550776, 
-0.011724598969628436, -0.03294566096132573, -0.0026672902406372017, 1763157879685679393, 
-0.020869260594217932, 0.018581977881603137, -0.0039358475681696824, 1763157879795663911, 
-0.020869260594217932, -0.030482205415298322, -0.00356420801053762, 1763157879795663911, 
0.01959975319696309, 0.13489671263727007, -0.0014759178660981851, 1763157879943590094, 
-0.001956417465766247, 0.06304281042817228, -0.00021506165753473934, 1763157880036581004, 
0.0025242544742695716, -0.056918329075645056, 0.001344506013697761, 1763157880184657617, 
0.0025242544742695716, 0.014935573133452729, 0.00020613943218485974, 1763157880184657617, 
-0.006989445176694212, -0.03171233216987928, -0.00012939574854367122, 1763157880345602599, 
0.021247785329149782, 0.06241176951626736, 0.0011188396417816761, 1763157880395603506, 
0.016377849029809904, 0.07789098068834704, 0.0020424126121510316, 1763157880595641868, 
0.03827751606614705, 0.056765769123324226, 0.005060210028340449, 1763157880695601027, 
0.024120531825790312, 0.025808942653268024, 0.005251726461449818, 1763157880835554214, 
0.024120531825790312, -0.04718994746785579, 0.005767905314515178, 1763157880835554214, 
0.010829523576314184, -0.04430336083158709, 0.0039380391485263205, 1763157880935554629, 
0.03830855890110405, 0.04729342358437912, 0.004883907620213903, 1763157881095597733, 
0.050597441608031056, 0.13255972677238956, 0.006649034939029953, 1763157881195589046, 
0.050597441608031056, 0.040962942356423344, 0.009300229474477745, 1763157881195589046, 
0.0313051525449833, -0.06430763021015919, 0.008833335717403027, 1763157881355414986, 
0.04012416331692038, -0.03491092763703557, 0.008135117164662316, 1763157881445980625, 
0.033010989526086734, 0.0056861232703447895, 0.006962687025866028, 1763157881595585564, 
-0.026724207008444113, -0.2228279010845483, 0.0030940630556375334, 1763157881685575812, 
-0.034472745264037305, -0.2249457826337468, -0.0018790641830929789, 1763157881845611434, 
-0.034472745264037305, -0.025828460851977306, -0.006377979835767915, 1763157881845611434, 
-0.05329853626881678, -0.06275263668259826, -0.008149601786459426, 1763157881995559570, 
-0.08140323912399346, -0.15643497953318716, -0.011278301377123169, 1763157882085614894, 
-0.08140323912399346, -0.0936823428505889, -0.014407000967786913, 1763157882085614894, 
-0.06097504825923601, 0.06809396954919149, -0.014918768433814863, 1763157882245686891, 
-0.07836289906917723, 0.010134466849387411, -0.014716079096827114, 1763157882345610545, 
-0.12365916266374466, -0.20894704801502884, -0.01753314066614386, 1763157882485761510, 
-0.12365916266374466, -0.15098754531522476, -0.02171208162644444, 1763157882485761510, 
-0.12365916266374466, 0.0, -0.02473183253274893, 1763157882485761510, 
-0.0926069863540318, 0.10350725436570951, -0.02266168744543474, 1763157882595213596, 
-0.0926069863540318, 0.10350725436570951, -0.02059154235812055, 1763157882595213596, 
-0.0926069863540318, 0.0, -0.018521397270806362, 1763157882595213596, 
0.0015483764147507656, 0.31385120922927523, -0.012244373086220858, 1763157882745579034, 
0.0015483764147507656, 0.31385120922927523, -0.005967348901635351, 1763157882745579034, 
0.0015483764147507656, 0.0, 0.00030967528295015314, 1763157882745579034, 
0.0015483764147507656, 0.0, 0.00030967528295015314, 1763157882745579034, 
0.0015483764147507656, 0.0, 0.00030967528295015314, 1763157882745579034, 
0.0015483764147507656, 0.0, 0.00030967528295015314, 1763157882745579034, 
0.017952371642914702, 0.05467998409387979, 0.0014032749648277489, 1763157882885693683, 
0.03726993143742907, 0.11907185007559436, 0.003784711966339636, 1763157883993602851, 
0.004991766132542874, -0.043202018367906096, 0.00401427128085911, 1763157884085678297, 
-0.015347401419551022, -0.17539110952326697, 0.0017942864100280616, 1763157884183933538, 
-0.024761596947977305, -0.09917787693506726, -0.002341148815665697, 1763157884344605036, 
-0.024761596947977305, -0.03138065176142094, -0.004324706354367042, 1763157884344605036, 
-0.024761596947977305, 0.0, -0.004952319389595461, 1763157884344605036, 
-0.024761596947977305, 0.0, -0.004952319389595461, 1763157884344605036, 
0.015304706839077437, 0.13355434595684912, -0.0022812324704584784, 1763157885095707680, 
-0.015323808782001675, 0.031459293886585415, -0.0016520465927267695, 1763157885235722063, 
0.006897908358830876, -0.02802266160082188, 0.0004585870943937759, 1763157885355876709, 
0.03814671085835729, 0.1782350654678632, 0.001981387362345766, 1763157885495673011, 
0.08861466156268438, 0.27238917734617835, 0.00891061871865817, 1763157885635695670, 
0.09412909928412425, 0.18660796141922317, 0.014726031447011062, 1763157885756331052, 
0.06791265912998705, -0.06900667477565776, 0.016710427998453042, 1763157885845559176, 
0.049157291017755386, -0.14990602755456287, 0.014079936628791112, 1763157885945662892, 
0.0371307713394748, -0.10260629263504083, 0.010280048099147817, 1763157886036677272, 
0.06981486493281701, 0.06885857971687208, 0.01040686181933648, 1763157886245043451, 
0.11277464759601753, 0.25214625418847575, 0.014648018924553955, 1763157886295687786, 
0.05762814019026413, -0.04062241580850958, 0.016014510181273246, 1763157886435580990, 
0.0626451578986733, -0.16709829899114745, 0.01553652971233033, 1763157886585646700, 
0.05520563601319369, -0.008075013923568136, 0.011698595606808741, 1763157886695700975, 
0.07067154781199737, 0.026754633044413587, 0.01256815611492429, 1763157886835676916, 
0.07067154781199737, 0.0515530393293456, 0.013103248775812563, 1763157886835676916, 
-0.044042061721768125, -0.38237869844588496, 0.0064867355934817746, 1763157886985679089, 
0.033880531910584495, -0.1226367196713762, 0.00403400120005425, 1763157887095761994, 
-0.02396064639945464, 0.0669380510743783, -0.002274811747375885, 1763157887235719333, 
-0.02396064639945464, -0.19280392770013044, -0.0009360507258883192, 1763157887235719333, 
0.05290788118306046, 0.2562284252750503, 0.00033243922561007844, 1763157887351069936, 
0.09656308224016366, 0.401745762132061, 0.008367354468251298, 1763157887495300093, 
